Dawn of the Dead (1978)	Richards, Russell L.	1978
(500) Days of Summer (2009)	Kesler, Ian Reed	2009
The Great Gatsby (2013)	Fisher, Isla	2013
Terms of Endearment (1983)	Baker-Bernard, Sharisse	1983
Der Name der Rose (1986)	Scarpa, Massimiliano	1986
Psycho (1960)	Hitchcock, Alfred (I)	1960
Citizen Kane (1941)	O'Brien, William H.	1941
Singin' in the Rain (1952)	Maxey, Paul	1952
Lost in Translation (2003)	Take (I)	2003
Salinui chueok (2003)	Jeong, In-seon	2003
Aliens (1986)	Polonsky, Alan	1986
Coraline (2009)	Neal, Aankha	2009
Hot Fuzz (2007)	Barlow, Tim (I)	2007
Gone Baby Gone (2007)	Harris, Ed (I)	2007
The Godfather: Part III (1990)	Bowen, Michael (I)	1990
Hachi: A Dog's Tale (2009)	Koomjian, Mary	2009
Superbad (2007)	Murphy, Andrew Jackson	2007
Metropolis (1927)	Hintze, Anny	1927
The Avengers (2012)	Smulders, Cobie	2012
Rak haeng Siam (2007)	Pothiwijit, Priew	2007
Dead Poets Society (1989)	Hull, Chris (I)	1989
3 Idiots (2009)	Joshi, Sharman	2009
Blowjob Adventures of Dr. Fellatio 38 (2001) (V)	Kianna (I)	2001
28 Days Later... (2002)	Eccleston, Christopher	2002
Fried Green Tomatoes (1991)	Richardson, LaTanya	1991
Traffic (2000)	Delfino, Majandra	2000
Citizen Kane (1941)	Forward, Jean	1941
Ronja og Stella (2007) (V)	Sogn, ?yvind	2007
Children of Men (2006)	Edwards, Barnaby	2006
Donnie Brasco (1997)	Arnold, Madison	1997
Moonlight Sonata (2009)	Lynn, Greg Martin	2009
Chaplin (1992)	Rhys, Paul	1992
The Elephant Man (1980)	London, Tony (I)	1980
Harry Potter and the Order of the Phoenix (2007) (VG)	Lang, Chris (I)	2007
Deliverance (1972)	Keener, Ken	1972
Strangers on a Train (1951)	Norton, Barry (I)	1951
Uprush (2009)	Zepeda, Alexas	2009
Star Trek IV: The Voyage Home (1986)	Curtis, Robin (I)	1986
Pig in a Poke (1998)	Byrne, Victoria	1998
Reflexiones violentas (2007)	Silva, Carme	2007
Star Trek: Ben Burtt & the Sounds of Star Trek (2009) (V)	Nimoy, Leonard	2009
Ed Wood (1994)	Nuffer, Robert	1994
Munich (2005)	Butler, Jaymes	2005
Crna macka, beli macor (1998)	Adzovic, Ljubica	1998
Raising Arizona (1987)	Barns, Carver	1987
Spartacus (1960)	Carmichael, Al	1960
The Next Three Days (2010)	Gorski, Tamara	2010
The Blues Brothers (1980)	Goodman, Andrew (I)	1980
Boyz n the Hood (1991)	Newman, Jimmy Lee	1991
Harvey (1950)	Wayne, Billy	1950
Remember the Titans (2000)	Barnes, Steve (II)	2000
Sin City (2005)	Thomas, Ken (I)	2005
Shame (2011)	Masucci, Elizabeth	2011
My Name Is Khan (2010)	Gregory, Mary (I)	2010
Invictus (2009)	Festers, William	2009
Revolution Summer (2007)	Firgens, Mackenzie	2007
Heatseeker (1995)	Navea, Mario	1995
Redline (2007)	Pascascio, Jeran	2007
Across the Universe (2007)	McDougal, Dolores	2007
Crazy Heart (2009)	Simmons, J. Nathan	2009
Inglourious Basterds (2009)	Besedes, Noemi	2009
The Hunt for Red October (1990)	Skarsg?rd, Stellan	1990
Lawrence of Arabia (1962)	Bolt, Robert	1962
Randy and the Mob (2007)	Briscoe, Brent	2007
Wreck-It Ralph (2012)	Sand, Jadon	2012
Duck Soup (1933)	Daumery, Carrie	1933
Tombstone (1993)	Priestley, Jason	1993
Rocky (1976)	Hollander, Jack	1976
Harry Potter and the Half-Blood Prince (2009) (VG)	Karpf, ?ve	2009
Live Free or Die Hard (2007)	De Zarn, Tim	2007
Transamerica (2005)	Young, Burt	2005
Dead Poets Society (1989)	Leonard, Robert Sean	1989
Star Trek (2009)	Townsend, Paul (I)	2009
Men in Black (1997)	Linari, Peter	1997
Moulin Rouge! (2001)	Wilson, Matt (IV)	2001
Zodiac (2007)	Cox, Brian (I)	2007
Casino (1995)	Kierney, Tyde	1995
Moulin Rouge! (2001)	Grauer, Kelii	2001
Hugo (2011)	Kingsley, Edmund	2011
Across the Universe (2007)	Freeman, Edwin	2007
Good Bye Lenin! (2003)	Holtz, J?rgen	2003
Children of Men (2006)	Yacuzzi, Juan Gabriel	2006
Harry Potter and the Order of the Phoenix (2007) (VG)	Chillin, Gregg	2007
Chaplin (1992)	Downer, Hugh	1992
The Great Debaters (2007)	Wendt, Mike	2007
The Godfather: Part II (1974)	Mazzola, Saveria	1974
Real Hardcore Porn (2007) (V)	Davinci, Emily	2007
Rewind (2007/I)	Schinazi, Isaac	2007
Milk (2008/I)	Harper, Daryl Anthony	2008
Revolutionary Road (2008)	Green, Emaline	2008
The People vs. Larry Flynt (1996)	Compton, David (I)	1996
Seabiscuit (2003)	Bridges, Jeff (I)	2003
In the Bedroom (2001)	Chapman, Kevin (I)	2001
Rookie Pussy 2 (2007) (V)	Amour, Isabella	2007
Limitless (2011/I)	McMullin, Chris (II)	2011
Shrek (2001)	Murphy, Eddie (I)	2001
JFK (1991)	Brickman, I.D.	1991
The Notebook (2004)	Gosling, Ryan	2004
Brokeback Mountain (2005)	Liboiron, Mary	2005
The Last King of Scotland (2006)	Foden, Giles	2006
Sen to Chihiro no kamikakushi (2001)	McGowan, Mickie	2001
Rys (2007)	Kowman, Wojciech	2007
The Fall (2006)	Verma, Jeetu (I)	2006
Chaplin (1992)	Pierce, Bradley	1992
Crazy, Stupid, Love. (2011)	Lee, Reggie (I)	2011
Blow Bang 12 (2001) (V)	Love, Kristi	2001
Legends of the Fall (1994)	Pitt, Brad	1994
Moneyball (2011)	Ebert, Derrin	2011
Letters from Iwo Jima (2006)	Sakagami, Nobumasa	2006
A Bronx Tale (1993)	Etergineoso, Anthony	1993
Batman Begins (2005)	Tierney, Poppy	2005
Kramer vs. Kramer (1979)	Brammer, Shelby (I)	1979
House of Dark Shadows (1970)	Cason, Barbara	1970
The Silence of the Lambs (1991)	Bonney, Lawrence A.	1991
Harry Potter and the Deathly Hallows: Part 1 (2010)	Isaacs, Jason	2010
Once Upon a Time in America (1984)	Cohen, Julie (I)	1984
The Dark Knight Rises (2012)	Briscoe, Brent	2012
Grosse Pointe Blank (1997)	Aykroyd, Dan	1997
The Kid (1921)	Parker, Lew	1921
Dead Man Walking (1995)	Frederick, Anthony Michael	1995
Dead Man Walking (1995)	Frederick, Anthony Michael	1995
The Squid and the Whale (2005)	DeWitt, Joyce	2005
Amores perros (2000)	Sald?var, Dunia	2000
Amores perros (2000)	Geliz, Luisa	2000
Monster (2003)	Wilder, Glenn R. (I)	2003
The Bridges of Madison County (1995)	Lage, Richard	1995
Boogie Nights (1997)	Kane, Jamielyn	1997
The Pianist (2002)	Caltagirone, Daniel	2002
The Muppets (2011)	Hirsch, Judd	2011
Citizen Kane (1941)	Duello, Lou	1941
The Road (2009/I)	Preciado, Gina	2009
The Godfather: Part III (1990)	Bright, Richard (I)	1990
Minority Report (2002)	Morgan, Bonnie	2002
Titanic (1997)	Hicks, Andie	1997
Hurra for de bl? husarer (1970)	Puggaard-M?ller, Bj?rn	1970
Hulda Versteegh M.D. (1970)	Dreyer, Nic	1970
Rise (2007)	Forster, Robert (I)	2007
The Little Mermaid (1989)	Weil, Robert (I)	1989
Being John Malkovich (1999)	Brown, W. Earl	1999
Revolutionary Road (2008)	Baker, Dylan (I)	2008
Deconstructing Harry (1997)	Louis-Dreyfus, Julia	1997
Ice Age (2002)	Leary, Denis (I)	2002
Bin-jip (2004)	Park, Dong-jin	2004
Contact (1997)	Gilliard, Carl	1997
Felon (2008)	Williams, Devin L.	2008
Frailty (2001)	Tilney, Rebecca	2001
West Side Story (1961)	Rogers, Jaime	1961
Chaplin (1992)	Votrian, Ralph	1992
The Ten Commandments (1956)	Harvey, Jean (I)	1956
Raiders of the Lost Ark (1981)	Hootkins, William	1981
Malcolm X (1992)	Swain, James L.	1992
Ric Flair & The Four Horsemen (2007) (V)	Guerrero, Eddie (I)	2007
My Fair Lady (1964)	Carson, Jeannie	1964
The Game (1997)	Manz, Linda	1997
The Adventures of Robin Hood (1938)	Simpson, Ivan F.	1938
The Great Dictator (1940)	Gardiner, Reginald	1940
Cape Fear (1991)	Burton, Forest	1991
Gangs of New York (2002)	Goodman, Robert (I)	2002
The Boondock Saints (1999)	Riccio, Pat (I)	1999
Remember the Titans (2000)	Gosling, Ryan	2000
Buffalo '66 (1998)	Pollak, Kevin	1998
Man of Steel (2013)	Asuncion, Jason	2013
Revolutionary Road (2008)	Misenhelder, Justin	2008
Where Eagles Dare (1968)	Silk, Jack	1968
A Christmas Story (1983)	Marcantonio, Jordan-Patrick	1983
The Exorcist (1973)	Rooney, Wallace	1973
Capote (2005)	Harrison, Craig (II)	2005
District 9 (2009)	Jackson, Craig (IX)	2009
The Lord of the Rings: The Fellowship of the Ring (2001)	Boyd, Billy (I)	2001
Tombstone (1993)	Pacula, Joanna	1993
American Gangster (2007)	Crowe, Russell	2007
Mr. Nobody (2009)	Churchill, John (IV)	2009
Closer (2004/I)	Raval, Animesh	2004
Rails & Ties (2007)	Kornelis, Nathan	2007
Scent of a Woman (1992)	Squibb, June	1992
The Lincoln Lawyer (2011)	Moennig, Katherine	2011
Shutter Island (2010)	Corazzini, Jeffrey	2010
300 (2006)	Cimmino, Giovani	2006
25th Hour (2002)	Kelsch, Peter James	2002
Ghost World (2001)	Healy, Pat (I)	2001
The Godfather: Part III (1990)	Miranda, Carlos (II)	1990
The Talented Mr. Ripley (1999)	Sassetti, Bernardo	1999
The Bank Job (2008)	Haughey, Michael	2008
Paths of Glory (1957)	Dibbs, Kem	1957
Die Hard: With a Vengeance (1995)	Vooren, Gerrit (I)	1995
The Thing (1982)	Masur, Richard	1982
Man on the Moon (1999)	Pendarvis, Leon	1999
King Kong (2005)	Lawrence, Michael (I)	2005
300 (2006)	Sorel, Am?lie	2006
The Grapes of Wrath (1940)	Bacon, Irving	1940
The Aviator (2004)	Wainwright, Rufus	2004
Heintje - Einmal wird die Sonne wieder scheinen (1970)	Windeck, Agnes	1970
A Simple Plan (1998)	Storms, Timothy	1998
JFK (1991)	Deroche, Craig	1991
H?nsel und Gretel verliefen sich im Wald (1970)	Scott, Barbara (IV)	1970
Pride & Prejudice (2005)	Malone, Jena	2005
The Man Who Knew Too Much (1956)	Gotell, Walter	1956
The Ten Commandments (1956)	Coby, Fred	1956
Good Will Hunting (1997)	Deathe, Jennifer	1997
Hristinio (1970)	Makris, E.	1970
Babel (2006)	Takama, Fumie	2006
Ruby's Town (2007)	Summers, E.T.	2007
End of Watch (2012)	Gomez, Ruben Roberto	2012
Roses of April (2007)	Ellis, Rogeria	2007
To Catch a Thief (1955)	Marlowe, Jonathan	1955
The Boondock Saints (1999)	Elsokari, Tarek	1999
The Producers (1967)	Braden, John (I)	1967
The Hunt for Red October (1990)	Glenn, Scott (I)	1990
Superbad (2007)	Hill, Jonah	2007
The Gold Rush (1925)	Jones, Harry (IV)	1925
X2 (2003)	Drewitz, Devin Douglas	2003
Spider-Man (2002) (VG)	McColl, Mike	2002
The Godfather: Part II (1974)	Foresta, Carmine	1974
Trois couleurs: Bleu (1993)	Disses, Jacques	1993
Zombieland (2009)	Lambert, Ashley	2009
My Fair Lady (1964)	Holmes, Samuel	1964
Mulholland Dr. (2001)	Frutos, David	2001
Waking Life (2001)	Lee Fultz, Mona	2001
Mulholland Dr. (2001)	Graham, Marcus	2001
Manhattan (1979)	Weis, Gary (I)	1979
Spartacus (1960)	Herreros, Manuel (I)	1960
Groundhog Day (1993)	Ducommun, Rick	1993
Big Fish (2003)	McGregor, Ewan	2003
Edward Scissorhands (1990)	Olson, Phil	1990
Warrior Woman (2011)	Borek, Tina	2011
Alice in Wonderland (1951)	Lee, Bill (IV)	1951
Toy Story 2 (1999)	Derryberry, Debi	1999
The Emperor's New Groove (2000)	Goodman, John (I)	2000
Army of Darkness (1992)	Campbell, Don (I)	1992
Rennschwein Rudi R?ssel 2 - Rudi rennt wieder! (2007)	Ehrich, Maria	2007
Big Top Pee-wee (1988)	Treibitz, Cheryl	1988
Rumpelstilzchen (2007)	Friedrich, Marie-Christine	2007
Heat (1995)	Pacino, Al	1995
Jackie Brown (1997)	McInerney, Elizabeth	1997
The Wicker Man (1973)	Hardy, Robin (I)	1973
Ghost World (2001)	Hernandez, Felice	2001
Ghost Busters (1984)	Atherton, William (I)	1984
American Gangster (2007)	Del Buono, Nino	2007
Pizza, birra, faso (1998)	Pous, Alejandro	1998
Swingers (1996)	Big Bad Voodoo Daddy	1996
Heer Raanjha (1970)	Sapru, D.K.	1970
The Painted Veil (2006)	Shi, Tong Xuan	2006
Kick-Ass (2010)	Butler, Yancy	2010
The Fighter (2010/I)	Ongewe, Bernie	2010
Kung Fu Panda (2008)	Kim, Randall Duk	2008
House of Dark Shadows (1970)	Henesy, David	1970
North by Northwest (1959)	Strang, Harry	1959
Sling Blade (1996)	Lewallen, Raymond	1996
Hollywood Singing & Dancing: A Musical History - 1970's (2009) (V)	Babatund?, Obba	2009
Escape from Alcatraz (1979)	Ganzert, R.J.	1979
The Crying Game (1992)	Brown, Ralph (I)	1992
Man on the Moon (1999)	Hamilton, Lonnie (I)	1999
X2 (2003)	Marsden, James (I)	2003
Rocky: The Final Battle (2007)	Devereaux, Rico	2007
Sen to Chihiro no kamikakushi (2001)	?izumi, Y?	2001
The Fifth Element (1997)	McCrary, Vladimir	1997
Doctor Zhivago (1965)	Ellison, Catherine (I)	1965
Hu qi (1970)	Li, Hsin Hua (II)	1970
Ran (1985)	Amada, Masuo	1985
Memento (2000)	Boone Junior, Mark	2000
A Single Man (2009)	Sievers, Gary	2009
The Silence of the Lambs (1991)	Schwartz, George 'Red'	1991
Little Miss Sunshine (2006)	Alaman, Alexandria	2006
JFK (1991)	Mossadegh, Mohammed	1991
Der Name der Rose (1986)	Sch?del, Hans	1986
He Du! (1970)	Braun, Ursula (I)	1970
The Mistake (2007)	Bokhari, Salman	2007
Men in Black (1997)	Plummer, Sean	1997
Tombstone (1993)	Clarke, Gary (I)	1993
Raising Arizona (1987)	Hammon, Ashley	1987
Miracle (2004)	McConchie, Mark	2004
Dogmatic (1999)	Marshall, Ruth (I)	1999
Schindler's List (1993)	Schindler, Emilie	1993
Schindler's List (1993)	Huk, Tadeusz	1993
Les choristes (2004)	Carr?-Cassaigne, Th?odule	2004
A Bronx Tale (1993)	Antley, Chris (I)	1993
The Usual Suspects (1995)	Greene, Peter (I)	1995
Per un pugno di dollari (1964)	Molino Rojo, Antonio	1964
Requiem for a Dream (2000)	Gantt, Leland	2000
Rock Harder (2007)	Ramos, Korey	2007
The Wicker Man (1973)	Cole, Michael John	1973
The Blind Side (2009)	Harris, Anthony B.	2009
The Blind Side (2009)	Aaron, Quinton	2009
Watchmen: The End Is Nigh (2009) (VG)	Wilson, Patrick (I)	2009
Ric Flair & The Four Horsemen (2007) (V)	Anderson, Arn	2007
Hibotan bakuto: ory? sanj? (1970)	Yamashita, Yoshiaki	1970
Broken Flowers (2005)	Wright, Jeffrey (I)	2005
Chaplin (1992)	Coogan, Jackie	1992
Big Fish (2003)	Walkes, Karlos	2003
Return of the Ghostbusters (2007)	Rosales, Marshall	2007
Superbad (2007)	Dillman, Brooke	2007
Oldeuboi (2003)	Cappelletti, Joe (I)	2003
Akira (1988)	Winant, Bruce	1988
Life as a House (2001)	Steenburgen, Mary	2001
Identity Kills (2003)	Honke, Ellen-Michelle	2003
Recon 7 Down (2007)	Barber, Mick (I)	2007
Moulin Rouge! (2001)	Nahlous, Caroline	2001
Celda 211 (2009)	Bardem, Carlos	2009
Rendition (2007)	Arkin, Alan	2007
Revolution Green (2007)	Seggrebruch, Troy	2007
The Longest Day (1962)	Horsbrugh, Walter	1962
Matchstick Men (2003)	Grant, Beth	2003
Rise of the Footsoldier (2007)	Loveday, Andrew	2007
Mary Poppins (1964)	Butler, Daws	1964
Rosa dos ventos (2007)	Constenla, Bel?n	2007
Hexen bis aufs Blut gequ?lt (1970)	Fux, Herbert	1970
Cinderella (1950)	Gerson, Betty Lou	1950
The Fountain (2006)	Ramos Xalcut, Carlos Enrique	2006
Rain Curtain (2007)	Thompson, Michael (XXXII)	2007
From Dusk Till Dawn (1996)	Hayakawa, Rosalia	1996
High Fidelity (2000)	Smith, Philip Rayburn	2000
Requiem for a Dream (2000)	Herman, Stanley B.	2000
Refuge (2007)	Perry, Jerome	2007
Raju Bhai (2007)	Ali (I)	2007
Straw Dogs (1971)	Welland, Colin	1971
Redline (2007)	Sagal, Joey	2007
Dawn of the Dead (1978)	Emge, David	1978
Citizen Kane (1941)	Reynolds, Jolane	1941
Django Unchained (2012)	Smith, Kay (VI)	2012
Chasing Amy (1997)	Smith, Virginia (II)	1997
Inglourious Basterds (2009)	Linnewedel, Jasper	2009
King Kong (1933)	Haefeli, Charles	1933
Invictus (2009)	Blakeley, Simon Peter	2009
Lars and the Real Girl (2007)	Hynes, Darren (I)	2007
Mr. Brooks (2007)	Howell, Kanin	2007
Pirates of the Caribbean: Dead Man's Chest (2006)	Read, Nicolas (II)	2006
Ratones de biblioteca (2007)	Heath, Nathan	2007
The Treasure of the Sierra Madre (1948)	Valdespino	1948
The Man from Earth (2007)	Todd, Tony (I)	2007
Big (1988)	Rupp, Debra Jo	1988
Across the Universe (2007)	Nu?ez, Chris (II)	2007
Humjoli (1970)	Chandavarkar, Leena	1970
Radio Coraz?n (2007)	Jacob, Constanza	2007
The Squid and the Whale (2005)	Meyer, Melissa (I)	2005
Roman Holiday (1953)	Weber, Tania	1953
Titanic (1997)	Herbert, Paul (IV)	1997
Pishadoo (1998)	Canzoniero, Michael	1998
The Curious Case of Benjamin Button (2008)	Howe, Emily (I)	2008
Harry Potter and the Deathly Hallows: Part 1 (2010)	Gibbs, Matyelok	2010
Harry Potter and the Deathly Hallows: Part 1 (2010)	Harris, George (II)	2010
American Gangster (2007)	Pearson, Bryant	2007
Roming (2007)	Holub, V?tezslav	2007
The Boat That Rocked (2009)	Fletcher, Giovanna	2009
High Noon (1952)	Cooper, Gary (I)	1952
Full Metal Jacket (1987)	Milner, David (I)	1987
Mulan (1998)	Ferrer, Miguel (I)	1998
Redline (2007)	Jean, Wyclef	2007
Rapturious (2007)	Schackne, Sarah	2007
Star Trek: To Boldly Go (2009) (V)	Nimoy, Leonard	2009
Modern Times (1936)	McKinney, Mira	1936
In the Loop (2009)	Mun, Julie	2009
Big Top Pee-wee (1988)	White, Wayne (I)	1988
Take Shelter (2011)	Lockwood, Jake	2011
The Last Temptation of Christ (1988)	Lurie, John (I)	1988
Traffic (2000)	Del Toro, Benicio	2000
Incendies (2010)	Sami, Mohammad	2010
Manhunter (1986)	Michaels, Sherman	1986
Star Wars: Episode III - Revenge of the Sith (2005) (VG)	Taylor, James Arnold	2005
Celda 211 (2009)	Fernandez, Santiago (II)	2009
Babel (2006)	Hamadi, Ali	2006
King Kong (1933)	Gallagher, Jack (III)	1933
Ben-Hur (1959)	Lemkow, Tutte	1959
Mission: Impossible - Ghost Protocol (2011)	Hirsch, Gina	2011
Star Wars: Episode III - Revenge of the Sith (2005)	Simpson, Christian J.	2005
The Constant Gardener (2005)	Panjabi, Archie	2005
La dolce vita (1960)	Weynen, Antoinette	1960
The Next Three Days (2010)	Nunn, Jackson	2010
Pirates of the Caribbean: Dead Man's Chest (2006)	Ashborn, Clive	2006
Synecdoche, New York (2008)	Wood, Frank (III)	2008
Deconstructing Harry (1997)	Picker, Si	1997
The Omen (1976)	Stride, John	1976
No Country for Old Men (2007)	Blaylock, Josh (I)	2007
L.A. Confidential (1997)	Washington, Karr (I)	1997
The Blind Side (2009)	Holtz, Lou (III)	2009
Tropa de Elite (2007)	Castilho, Leandro	2007
American Gangster (2007)	Assante, Armand	2007
Paris, je t'aime (2006)	Beramis, Julien	2006
Argo (2012)	Tangradi, Bill	2012
Hoa-Binh (1970)	Ha, Xuan	1970
Mr. Smith Goes to Washington (1939)	Corrado, Gino	1939
The Gold Rush (1925)	Rowe, Edna	1925
The Pursuit of Happyness (2006)	Beers, Erin	2006
Groundhog Day (1993)	Walch, Hynden	1993
The Social Network (2010)	Forrest, Bryan (I)	2010
Training Day (2001)	Lopez, Seidy	2001
Mr. Smith Goes to Washington (1939)	Anderson, Harry (II)	1939
Mr. Smith Goes to Washington (1939)	Lowe, Jackie (I)	1939
The Wizard of Oz (1939)	Smith, Oliver (III)	1939
The Treasure of the Sierra Madre (1948)	Sheridan, Ann	1948
JFK (1991)	Robertson, George R.	1991
Gone with the Wind (1939)	Heker, Jean	1939
Serenity (2005)	O'Brien, Conor (I)	2005
Harry Potter and the Goblet of Fire (2005)	Mack, Reece	2005
Hasan Kachal (1970)	Katayun	1970
The Producers (1967)	Hickey, William (I)	1967
Pick-Up Lines 31 (1998) (V)	Price, Eric (I)	1998
Philadelphia (1993)	Miller, Warren (I)	1993
Hachi: A Dog's Tale (2009)	Castillo, Oscar J.	2009
Handa akong magdusa (1970)	Blancaflor, Norma	1970
Sideways (2004)	Quinn, Parker	2004
Argo (2012)	Hall, Philip Baker	2012
The Fugitive (1993)	Hodges, David U.	1993
Jaws (1975)	Hamilton, Murray (I)	1975
Harry Potter and the Chamber of Secrets (2002)	Biggerstaff, Sean	2002
Rain Man (1988)	Jenney, Lucinda	1988
Singin' in the Rain (1952)	Hulbert, Don	1952
The Shawshank Redemption (1994)	Summers, Neil (I)	1994
Man on Fire (2004)	Montini, Jos?	2004
Kung Fu Panda (2008) (VG)	Darling, Jennifer	2008
Precious Memories (2009)	Sartorelli, Elethea	2009
Casino (1995)	Vincent, Frank (I)	1995
The Royal Tenenbaums (2001)	Castellanos, Ray	2001
Now You See Me (2013/I)	Masters, Randy (II)	2013
Star Wars: Episode III - Revenge of the Sith (2005)	Williams, Aliyah	2005
City Lights (1931)	Harlow, Jean (I)	1931
Frost/Nixon (2008)	Vieira, Robson (I)	2008
Face/Off (1997)	Sinclair, Lauren (I)	1997
The Rock (1996)	Hicks, Dwight	1996
Marathon Man (1976)	Tricoche	1976
Saving Private Ryan (1998)	Condron, Aiden	1998
Watchmen: The End Is Nigh (2009) (VG)	Von Till, Katherine	2009
Kung fu (2004)	Chow, Stephen (I)	2004
To Catch a Thief (1955)	Singh, Lal (II)	1955
The Ten Commandments (1956)	Wyenn, Than	1956
Lilja 4-ever (2002)	Annus, Virko	2002
Pi (1998)	Shoaib, Samia	1998
The Fugitive (1993)	McKinsey, James F.	1993
The Place Beyond the Pines (2012)	Mendelsohn, Ben (I)	2012
Breakfast at Tiffany's (1961)	Gray, Joe (I)	1961
Return of the Ghostbusters (2007)	Murphy, Kevin (LVI)	2007
Fargo (1996)	Wingert, Sally	1996
Hooligans (2005)	Goodman, Henry (I)	2005
Akira (1988)	McConnohie, Michael	1988
Riivaaja (2007)	Mankonen, Antti	2007
Restul e tacere (2007)	Vulpe, Andreea	2007
Dawn of the Dead (1978)	Savini, Donna	1978
Trading Places (1983)	Woods, Maurice (I)	1983
Finding Nemo (2003) (VG)	Ranft, Joe	2003
Dog Day Afternoon (1975)	Chianese, Dominic	1975
Blazing Saddles (1974)	Scheiwiller, Fred	1974
Election (1999)	Devney, James	1999
All the President's Men (1976)	Eagleton, Thomas	1976
Dead Man (1995)	McGee, Mickey	1995
The Kite Runner (2007)	Sarwari, Mohamad Nadir	2007
Return in Red (2007) (V)	Boring, Eric	2007
Nikita (1990)	Fisher, Heike	1990
V for Vendetta (2005)	Tapley, William	2005
Raising Children: A Guide to Parenting from Birth to Five (2007) (V)	Hughes, Dave (V)	2007
Revamped (2007) (V)	Campbell, Christa	2007
Reno 911!: Miami (2007)	Alazraqui, Carlos	2007
Rooftop Pursuit (2007) (V)	Williams, Hayley J.	2007
Gladiator (2000)	Frendo, Ruth	2000
Zwartboek (2006)	Kolff, Foeke	2006
3:10 to Yuma (2007)	Bale, Christian	2007
Snatch. (2000)	Nicholson, Julianne	2000
Cast Away (2000)	Cagney, Amanda	2000
North by Northwest (1959)	Landis, Jessie Royce	1959
Star Trek: First Contact (1996)	Barnitt, Patrick	1996
Harry Potter and the Prisoner of Azkaban (2004) (VG)	Macleod, Ben	2004
The Iron Giant (1999)	McGowan, Mickie	1999
Rosemary's Baby (1968)	Harada, Ernest	1968
Crazy, Stupid, Love. (2011)	Hurd, Georgia	2011
Lincoln (2012)	Oyelowo, David	2012
Malcolm X (1992)	Howard, Miki	1992
Star Wars (1977)	Simmons, Erica	1977
Casino Royale (2006)	Uc?k, Martin	2006
The Hunt for Red October (1990)	G'Vera, Ivan	1990
Peter Pan (1953)	McGovern, Johnny (I)	1953
The Queen (2006)	Cruise, Tom	2006
